# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
gpt-5.5-2026-04-23,ID11-DNS hosts files modified.evtx,easy,A,processed,NO,100.0,100.0,YES,11,C:\Program Files\Notepad++\notepad++.exe,,,fs03vuln.offsec.lan,,0.0,7.24,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 11
- Processes: C:\Program Files (x86)\Notepad++\notepad++.exe
- Accounts: None
- Commands: None
- Network: fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The event shows C:\Program Files (x86)\Notepad++\notepad++.exe creating or modifying C:\Windows\System32\drivers\etc\hosts. Editing the hosts file can be suspicious, but this single event does not show malicious commands, accounts, network activity, or a broader attack pattern."
gpt-5.5-2026-04-23,BENIGN-ID33205-SQL Server successful admin login.csv,,,processed,NO,100.0,75.0,YES,33205,,"OFFSEC\svc-sqlreport, dbo",,"mssql01.offsec.lan, 10.23.23.41",,0.0,7.11,4.5,5.0,4.0,3,16.5,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\svc-sqlreport, dbo
- Commands: None
- Network: mssql01.offsec.lan, 10.23.23.41
- Registry: None

EXPLANATION:
The events show repeated successful MSSQL logins for OFFSEC\svc-sqlreport using Windows authentication from 10.23.23.41. No command execution, privilege changes, registry activity, or other suspicious behavior is present in the provided logs."
gpt-5.5-2026-04-23,ID33205-SQL Server failed login with disabled SA account.evtx,easy,A,processed,YES,100.0,75.0,YES,33205,,sa,,"mssql01.offsec.lan, 10.23.23.9",,0.0,12.31,4.5,5.0,4.0,2,15.5,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: sa
- Commands: None
- Network: mssql01.offsec.lan, 10.23.23.9
- Registry: None

EXPLANATION:
Two MSSQL audit events show failed login attempts for user 'sa' from 10.23.23.9 against mssql01.offsec.lan. Repeated failures against the privileged SQL account 'sa' indicate likely password guessing or brute-force activity rather than routine behavior."
gpt-5.5-2026-04-23,ID1-WMI spwaning PowerShell process - WMImplant.evtx,easy,B,processed,YES,100.0,100.0,YES,1,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe",OFFSEC\admmig,"powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i')), C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",fs03vuln.offsec.lan,,0.0,8.97,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: OFFSEC\admmig
- Commands: powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i')), C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
- Network: fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
This is malicious because C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe was executed with an obfuscated command line using an environment variable and string formatting. The PowerShell process was launched from C:\Windows\System32\wbem\WmiPrvSE.exe with High integrity under OFFSEC\admmig, matching suspicious PowerShell execution behavior."
gpt-5.5-2026-04-23,ID1-WMIexec process execution.evtx,easy,A,processed,YES,100.0,90.0,YES,1,C:\Windows\System32\cmd.exe,NT AUTHORITY\SYSTEM,"C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt | \\127.0.0.1\C$\__output 2^&gt | ^&amp | 1 &gt | C:\Windows\TEMP\execute.bat &amp | C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp | del C:\Windows\TEMP\execute.bat","fs02.offsec.lan, 127.0.0.1",,33.3,11.46,5.4,6.0,2.7,3,17.1,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\system32\cmd.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat &amp; C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp; del C:\Windows\TEMP\execute.bat
- Network: fs02.offsec.lan, 127.0.0.1
- Registry: None

EXPLANATION:
The event shows cmd.exe running as NT AUTHORITY\SYSTEM to create and execute C:\Windows\TEMP\execute.bat, redirect output to \\127.0.0.1\C$\__output, and then delete the batch file. The rule name identifies technique_id=T1015,technique_name=Accessibility Features, and the command pattern indicates suspicious scripted execution and cleanup rather than routine activity."
gpt-5.5-2026-04-23,ID3-7-10-Suspicious DLL loaded (CME+Mimikatz).evtx,easy,A,processed,YES,100.0,100.0,YES,"7, 3, 10","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,,"fs03vuln.offsec.lan, 10.23.42.38, 10.23.123.11",,0.0,11.88,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7, 7, 3, 10, 3
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: None
- Network: fs03vuln.offsec.lan, 10.23.42.38, 10.23.123.11
- Registry: None

EXPLANATION:
PowerShell under OFFSEC\admmig made repeated tcp connections from 10.23.42.38 to 10.23.123.11 on port 443 and loaded PowerShell and WMI-related components. The same PowerShell process then accessed C:\Windows\system32\lsass.exe with GrantedAccess 0x143A, which is consistent with credential access behavior rather than routine activity."
gpt-5.5-2026-04-23,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, dbo, test-sql",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,9.67,5.6,6.0,4.0,3,18.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, dbo, test-sql
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The event shows OFFSEC\admmig successfully adding test-sql to the sysadmin server role in the master database. Granting sysadmin privileges is an administrative privilege escalation action and is suspicious based on the recorded statement."
gpt-5.5-2026-04-23,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*","jump01.offsec.lan, HACK-ME-PC.offsec.lan",,0.0,10.90,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: jump01.offsec.lan, HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The same account, lambda-user, executed setspn.exe from cmd.exe to add an MSSQLSvc SPN to offsec\honey-pot1 and then queried SPNs across the offsec domain. This pattern of SPN manipulation followed by enumeration is consistent with attack behavior rather than routine activity."
gpt-5.5-2026-04-23,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"admmig, hacker2, ROOTDC1$",,"rootdc1.offsec.lan, 10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,13.96,5.3,5.0,4.0,2,16.3,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan, 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The logs show multiple Kerberos LogonType 3 network logons for admmig from 10.23.23.9, followed by access to \\*\IPC$ with RelativeTargetName samr. The same SubjectUserName admmig then performed Event ID 4724 against hacker2, followed immediately by Event ID 4738 showing PasswordLastSet for hacker2, indicating a password reset/account change sequence."
gpt-5.5-2026-04-23,ID4648-4624-RunAsCS login.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4648, 4624, 4688","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe","admmig, test10, FS03$","/c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami","FS03.offsec.lan, localhost, FS03",,0.0,12.45,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4648, 4624, 4688
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe
- Accounts: admmig, test10, FS03$
- Commands: /c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami
- Network: FS03.offsec.lan, localhost, FS03
- Registry: None

EXPLANATION:
The Security log was cleared by admmig, followed immediately by PowerShell using explicit credentials for test10 and creating a network logon. The subsequent process creation chain launched cmd.exe with /c whoami and whoami.exe under test10, which is suspicious when correlated with the log-clearing event."
gpt-5.5-2026-04-23,"ID4688,4624-RottenPotatoNG.evtx",easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4624","C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe","hack1, ANONYMOUS LOGON, FS03VULN$","MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff","fs03vuln.offsec.lan, 127.0.0.1",,0.0,10.85,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4624
- Processes: C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe
- Accounts: hack1, ANONYMOUS LOGON, FS03VULN$
- Commands: MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: fs03vuln.offsec.lan, 127.0.0.1
- Registry: None

EXPLANATION:
The Security log was cleared by hack1, followed immediately by execution of C:\TOOLS\MSFRottenPotato.exe. Shortly after, processes C:\Windows\System32\cmd.exe and C:\Windows\System32\conhost.exe were created under FS03VULN$, with an ANONYMOUS LOGON from 127.0.0.1 in the same sequence, indicating malicious privilege escalation activity."
gpt-5.5-2026-04-23,"ID4688,4648,4624-Runas execution with different user.evtx",easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4648, 4624, 4672","C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe","admmig, hack1, FS03$","runas  /user:offsec\hack1 cmd.exe , cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe","FS03.offsec.lan, localhost, ::1, FS03",,0.0,15.26,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4648, 4624, 4672
- Processes: C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe
- Accounts: admmig, hack1, FS03$
- Commands: runas  /user:offsec\hack1 cmd.exe , cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe
- Network: FS03.offsec.lan, localhost, ::1, FS03
- Registry: None

EXPLANATION:
The Security log was cleared by admmig, followed immediately by runas using offsec\hack1 and explicit credential logon events for hack1. The hack1 account then received special privileges and spawned cmd.exe and related interactive processes, indicating a suspicious privilege and session chain rather than routine activity."
gpt-5.5-2026-04-23,"4624,4674,4688- CrackMap Exec SMB mimikatz.evtx",easy,B,processed,YES,100.0,76.4,YES,"4624, 4674, 4688","C:\Windows\System32\services.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe","ANONYMOUS LOGON, admmig, FS03VULN$","cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C, \??\C:\Windows\system32\conhost.exe 0xffffffff, powershell.exe  -exec bypass -noni -nop -w 1 -C, C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd""","10.23.123.11, fs03vuln.offsec.lan","\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\WinSock2\Parameters, \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\PERFLIB",0.0,37.06,4.6,6.0,4.0,4,18.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 4674, 4688
- Processes: C:\Windows\System32\services.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: ANONYMOUS LOGON, admmig, FS03VULN$
- Commands: cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C, \??\C:\Windows\system32\conhost.exe 0xffffffff, powershell.exe  -exec bypass -noni -nop -w 1 -C, C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd""
- Network: 10.23.123.11, fs03vuln.offsec.lan
- Registry: \REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\WinSock2\Parameters, \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\PERFLIB

EXPLANATION:
The events show repeated LogonType 3 authentications for admmig from 10.23.123.11 followed by process creation of cmd.exe and powershell.exe. The PowerShell command uses -exec bypass, -noni, -nop, -w 1, and heavy character-array obfuscation, followed later by SYSTEM execution of C:\tools\shell.cmd, which is consistent with malicious remote execution activity."
gpt-5.5-2026-04-23,ID1-CrackMapExec payload execution.evtx,easy,B,processed,YES,100.0,75.0,YES,1,"C:\Windows\System32\cmd.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe",OFFSEC\admmig,"cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C, powershell.exe  -exec bypass -noni -nop -w 1 -C, C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",win10-02.offsec.lan,,0.0,286.41,4.5,6.0,4.0,4,18.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: OFFSEC\admmig
- Commands: cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C, powershell.exe  -exec bypass -noni -nop -w 1 -C, C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
- Network: win10-02.offsec.lan
- Registry: None

EXPLANATION:
The events show cmd.exe launched from WmiPrvSE.exe and then starting powershell.exe with -exec bypass, -noni, -nop, and a heavily obfuscated command string. This process chain and PowerShell execution pattern under OFFSEC\admmig at High integrity is consistent with malicious command execution rather than routine activity."
gpt-5.5-2026-04-23,ID400-800-CrackMapExec payload execution.evtx,easy,A,processed,YES,100.0,100.0,YES,"600, 400, 800, 403",powershell.exe,OFFSEC\admmig,"powershell.exe -exec bypass -noni -nop -w 1 -C &amp | ( $PshOMe[4]+$PshoME[30]+'X'), if ( &amp | { Set-StrictMode -Version 1 | $_.PSMessageDetails } ) {, &amp | $this.Exception.InnerException.PSMessageDetails }, $errorCategoryMsg = &amp | $_.ErrorCategory_Message }, $originInfo = &amp | $_.OriginInfo }, CommandInvocation(Out-Default): ""Out-Default""",win10-02.offsec.lan,,16.7,48.60,6.0,6.0,3.3,4,19.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 600, 400, 800, 403
- Processes: powershell.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -exec bypass -noni -nop -w 1 -C &amp; ( $PshOMe[4]+$PshoME[30]+'X'), if ( &amp; { Set-StrictMode -Version 1; $_.PSMessageDetails } ) {, &amp; { Set-StrictMode -Version 1; $this.Exception.InnerException.PSMessageDetails }, $errorCategoryMsg = &amp; { Set-StrictMode -Version 1; $_.ErrorCategory_Message }, $originInfo = &amp; { Set-StrictMode -Version 1; $_.OriginInfo }, CommandInvocation(Out-Default): ""Out-Default""
- Network: win10-02.offsec.lan
- Registry: None

EXPLANATION:
The logs show powershell.exe launched with -exec bypass, -noni, -nop, -w 1 and an obfuscated command string, which indicates suspicious PowerShell execution rather than routine activity. Event 800 includes the message ""This script contains malicious content and has been blocked by your antivirus software."""
gpt-5.5-2026-04-23,ID1-12-13-Wdigest authentication activation.evtx,easy,A,processed,YES,100.0,90.0,YES,"1, 12, 13","C:\Windows\System32\reg.exe, C:\Windows\System32\cmd.exe",OFFSEC\admmig,"reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe""",fs03vuln.offsec.lan,"HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential",0.0,14.35,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 12, 13
- Processes: C:\Windows\System32\reg.exe, C:\Windows\system32\reg.exe, C:\Windows\System32\cmd.exe
- Accounts: OFFSEC\admmig
- Commands: reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe"" 
- Network: fs03vuln.offsec.lan
- Registry: HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential

EXPLANATION:
The events show OFFSEC\admmig using reg.exe from cmd.exe to add and set HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential to DWORD (0x00000001). The Sysmon rules identify this activity as Modify Registry and Credential Dumping, and the sequence of registry key creation and value setting indicates malicious credential-dumping preparation."
gpt-5.5-2026-04-23,ID1-LSASS dump with LSASSY (SYSMON).evtx,easy,B,processed,YES,100.0,95.8,YES,"18, 1, 7, 11, 10","C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,"powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full | Wait-Process -Id (Get-Process rundll32).id"", C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding, ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full",FS03.offsec.lan,,0.0,14.94,5.8,5.0,4.0,3,17.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 18, 1, 7, 11, 10
- Processes: C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full;Wait-Process -Id (Get-Process rundll32).id"", C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding, ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The events show C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe launched by C:\Windows\System32\wbem\WmiPrvSE.exe and then executing C:\Windows\System32\rundll32.exe with C:\Windows\System32\comsvcs.dll MiniDump against lsass. The subsequent process access to C:\Windows\system32\lsass.exe with GrantedAccess 0x1FFFFF and creation of C:\Windows\Temp\76nivOxA.dmp indicate credential dumping behavior."
gpt-5.5-2026-04-23,ID10-Mimikatz LSASS process dump.evtx,easy,A,processed,YES,100.0,80.0,YES,"1, 10","C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe","OFFSEC\admmig, NT AUTHORITY\SYSTEM","mimikatz.exe, cmd.exe, ""C:\Windows\system32\cmd.exe""",FS03.offsec.lan,,0.0,12.90,4.8,6.0,4.0,4,18.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 10
- Processes: C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig, NT AUTHORITY\SYSTEM
- Commands: mimikatz.exe, cmd.exe, ""C:\Windows\system32\cmd.exe"" 
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
C:\TOOLS\Mimikatzx64\mimikatz.exe was executed by OFFSEC\admmig and then accessed C:\Windows\system32\lsass.exe with GrantedAccess 0x1010. The same mimikatz.exe process also spawned C:\Windows\System32\cmd.exe running as NT AUTHORITY\SYSTEM, indicating malicious credential access and privilege escalation behavior."
gpt-5.5-2026-04-23,ID4688-Audit policy enumerated.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4674","C:\Windows\System32\auditpol.exe, C:\Windows\System32\lsass.exe",admmig,"""C:\Windows\system32\auditpol.exe""  /get /category:*",FS03.offsec.lan,,0.0,9.62,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4674
- Processes: C:\Windows\System32\auditpol.exe, C:\Windows\System32\lsass.exe
- Accounts: admmig
- Commands: ""C:\Windows\system32\auditpol.exe""  /get /category:*
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The Security log was cleared by admmig, followed immediately by execution of auditpol.exe to query audit policy settings. The same account is associated with SeSecurityPrivilege activity, making the sequence consistent with audit/log tampering behavior rather than routine benign activity."
gpt-5.5-2026-04-23,ID4688-Firewall configuration enumerated (command).evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688",C:\Windows\System32\netsh.exe,admmig,"netsh  advfirewall show allprofiles, netsh  a show allprofiles",FS03.offsec.lan,,0.0,9.56,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688
- Processes: C:\Windows\System32\netsh.exe
- Accounts: admmig
- Commands: netsh  advfirewall show allprofiles, netsh  a show allprofiles
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The Security event log was cleared by admmig, which is a suspicious anti-forensics action. Immediately afterward, the same account executed netsh commands to inspect firewall profiles, indicating post-compromise reconnaissance following log clearing."
gpt-5.5-2026-04-23,ID4688-Scheduled task configuration enumeration.evtx,easy,A,processed,YES,100.0,90.0,YES,"1102, 4688, 5145",C:\Windows\System32\schtasks.exe,admmig,schtasks  /query /xml,"FS03.offsec.lan, 10.23.23.9",,0.0,8.97,5.4,6.0,4.0,3,18.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 5145
- Processes: C:\Windows\System32\schtasks.exe
- Accounts: admmig
- Commands: schtasks  /query /xml
- Network: FS03.offsec.lan, 10.23.23.9
- Registry: None

EXPLANATION:
The Security log was cleared by admmig in Event ID 1102, which is commonly associated with attempts to remove evidence. This was followed by schtasks  /query /xml execution and administrative C$ share access from 10.23.23.9 by the same account, forming a suspicious sequence consistent with post-compromise activity."
