# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
gpt-5.5-2026-04-23,"ID 768,775,793,796,817,840-BitLocker encryption activated.evtx",easy,D,processed,NO,100.0,100.0,YES,"4122, 796, 817, 840, 775, 780, 768, 793",,,,"WIN-47PN2IE7CTG, DESKTOP-7GBMVRG, GUAPOS-PC",,0.0,16.72,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4122, 796, 817, 840, 775, 780, 768, 793
- Processes: None
- Accounts: None
- Commands: None
- Network: WIN-47PN2IE7CTG, DESKTOP-7GBMVRG, GUAPOS-PC
- Registry: None

EXPLANATION:
The events are from Microsoft-Windows-BitLocker-API and show BitLocker-related activity on C: with volume and protector identifiers, but there are no accounts, processes, commands, or registry changes indicating attacker execution. The repeated 4122 events and BitLocker management events appear consistent with BitLocker hardware/PCR and volume management activity rather than clear malicious behavior based only on the provided logs."
gpt-5.5-2026-04-23,ID11-DNS hosts files modified.evtx,easy,A,processed,NO,100.0,100.0,YES,11,C:\Program Files\Notepad++\notepad++.exe,,,fs03vuln.offsec.lan,,0.0,14.73,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 11
- Processes: C:\Program Files (x86)\Notepad++\notepad++.exe
- Accounts: None
- Commands: None
- Network: fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The log shows C:\Program Files (x86)\Notepad++\notepad++.exe associated with Event ID 11 targeting C:\Windows\System32\drivers\etc\hosts. There are no commands, accounts, registry changes, or additional related events showing an attack pattern, so this is not sufficient to identify malicious behavior."
gpt-5.5-2026-04-23,BENIGN-ID33205-SQL Server successful admin login.csv,,,processed,NO,100.0,75.0,YES,33205,,"OFFSEC\svc-sqlreport, dbo",,"10.23.23.41, mssql01.offsec.lan",,0.0,7.98,4.5,6.0,4.0,4,18.5,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\svc-sqlreport, dbo
- Commands: None
- Network: 10.23.23.41, mssql01.offsec.lan
- Registry: None

EXPLANATION:
The events show repeated successful SQL Server logins for OFFSEC\svc-sqlreport using Windows authentication from 10.23.23.41. No commands, process execution, registry changes, privilege changes, or failed login pattern are present in the provided data, so this appears routine based on the evidence."
gpt-5.5-2026-04-23,ID33205-SQL Server failed login with disabled SA account.evtx,easy,A,processed,YES,100.0,75.0,YES,33205,,sa,,"mssql01.offsec.lan, 10.23.23.9",,0.0,12.90,4.5,6.0,4.0,2,16.5,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: sa
- Commands: None
- Network: mssql01.offsec.lan, 10.23.23.9
- Registry: None

EXPLANATION:
Two MSSQL audit events show failed login attempts for server_principal_name:sa from 10.23.23.9 on mssql01.offsec.lan. The repeated failed attempts against the sa account indicate attempted unauthorized access rather than routine activity."
gpt-5.5-2026-04-23,ID1-WMI spwaning PowerShell process - WMImplant.evtx,easy,B,processed,YES,100.0,100.0,YES,1,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe",OFFSEC\admmig,"powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i')), C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",fs03vuln.offsec.lan,,0.0,7.17,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: OFFSEC\admmig
- Commands: powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i')), C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
- Network: fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The event shows powershell.exe launched by WmiPrvSE.exe under OFFSEC\admmig with a High integrity level. The PowerShell command uses an environment variable and obfuscated Get-Command expression, which is consistent with malicious PowerShell execution via WMI."
gpt-5.5-2026-04-23,ID1-WMIexec process execution.evtx,easy,A,processed,YES,100.0,90.0,YES,1,"C:\Windows\System32\cmd.exe, Cmd.Exe",NT AUTHORITY\SYSTEM,"C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt | \\127.0.0.1\C$\__output 2^&gt | ^&amp | 1 &gt | C:\Windows\TEMP\execute.bat &amp | C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp | del C:\Windows\TEMP\execute.bat","fs02.offsec.lan, 127.0.0.1",,33.3,14.44,5.4,6.0,2.7,3,17.1,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\system32\cmd.exe, Cmd.Exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat &amp; C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp; del C:\Windows\TEMP\execute.bat
- Network: fs02.offsec.lan, 127.0.0.1
- Registry: None

EXPLANATION:
The event shows cmd.exe running as NT AUTHORITY\SYSTEM to execute C:\Windows\TEMP\execute.bat, with a parent command that creates the batch file, redirects output to \\127.0.0.1\C$\__output, runs it, and deletes it. This temporary command execution and cleanup pattern under SYSTEM is consistent with attack behavior rather than routine activity."
gpt-5.5-2026-04-23,ID3-7-10-Suspicious DLL loaded (CME+Mimikatz).evtx,easy,A,processed,YES,100.0,100.0,YES,"7, 3, 10","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,,"fs03vuln.offsec.lan, 10.23.42.38, 10.23.123.11",,0.0,10.36,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7, 3, 10
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: None
- Network: fs03vuln.offsec.lan, 10.23.42.38, 10.23.123.11
- Registry: None

EXPLANATION:
C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe under OFFSEC\admmig initiated tcp connections from 10.23.42.38 to 10.23.123.11 on port 443 and loaded PowerShell and WMI-related components. The same PowerShell process then accessed C:\Windows\system32\lsass.exe with GrantedAccess 0x143A, which is consistent with malicious credential access behavior."
gpt-5.5-2026-04-23,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, dbo, test-sql",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,9.80,5.6,5.0,4.0,3,17.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, dbo, test-sql
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The event shows OFFSEC\admmig successfully executed ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]. Adding test-sql to the sysadmin role grants elevated SQL Server privileges, which is consistent with privilege escalation behavior."
gpt-5.5-2026-04-23,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*","jump01.offsec.lan, HACK-ME-PC.offsec.lan",,0.0,10.55,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: jump01.offsec.lan, HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The same account, lambda-user, ran setspn.exe from cmd.exe to add an MSSQLSvc SPN for HACK-ME-PC.offsec.lan to offsec\honey-pot1 and then queried SPNs across offsec. This paired SPN modification followed by SPN enumeration is consistent with attack behavior rather than routine activity."
gpt-5.5-2026-04-23,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",Kerberos,"admmig, hacker2, ROOTDC1$",,"rootdc1.offsec.lan, 10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,12.59,5.3,5.0,4.0,2,16.3,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: Kerberos
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan, 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
Multiple 4624 LogonType 3 Kerberos logons for admmig from 10.23.23.9 are followed by 5145 access to \\*\IPC$ with RelativeTargetName samr. The same admmig logon then performs Event ID 4724 against hacker2, followed immediately by Event ID 4738 showing PasswordLastSet for hacker2, indicating a remote password reset/account modification pattern."
gpt-5.5-2026-04-23,ID4648-4624-RunAsCS login.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4648, 4624, 4688","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe","admmig, test10, FS03$","/c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami","FS03.offsec.lan, localhost, FS03",,0.0,9.83,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4648, 4624, 4688
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe
- Accounts: admmig, test10, FS03$
- Commands: /c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami
- Network: FS03.offsec.lan, localhost, FS03
- Registry: None

EXPLANATION:
The Security log was cleared by admmig, immediately followed by explicit credential use from powershell.exe for test10 and a LogonType 3 logon. The subsequent process chain runs cmd.exe with /c whoami and whoami.exe under test10, which is suspicious when correlated with the prior log clearing and credential activity."
gpt-5.5-2026-04-23,"ID4688,4624-RottenPotatoNG.evtx",easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4624","C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe","hack1, ANONYMOUS LOGON, FS03VULN$","MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff","fs03vuln.offsec.lan, 127.0.0.1",,0.0,10.34,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4624
- Processes: C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe
- Accounts: hack1, ANONYMOUS LOGON, FS03VULN$
- Commands: MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: fs03vuln.offsec.lan, 127.0.0.1
- Registry: None

EXPLANATION:
The logs show the Security log was cleared by hack1, followed immediately by execution of C:\TOOLS\MSFRottenPotato.exe. Shortly after, C:\Windows\System32\cmd.exe and C:\Windows\System32\conhost.exe were spawned under FS03VULN$, indicating a suspicious privilege escalation pattern."
gpt-5.5-2026-04-23,"ID4688,4648,4624-Runas execution with different user.evtx",easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4648, 4624, 4672","C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe","admmig, hack1, FS03$","runas  /user:offsec\hack1 cmd.exe , cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe","FS03.offsec.lan, localhost, ::1, FS03",,0.0,10.65,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4648, 4624, 4672
- Processes: C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe
- Accounts: admmig, hack1, FS03$
- Commands: runas  /user:offsec\hack1 cmd.exe , cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe
- Network: FS03.offsec.lan, localhost, ::1, FS03
- Registry: None

EXPLANATION:
The Security log was cleared by admmig, followed immediately by runas launching cmd.exe as hack1. The hack1 account then received special privileges and spawned command-related processes, making the sequence consistent with suspicious post-log-clearing privilege use."
gpt-5.5-2026-04-23,"4624,4674,4688- CrackMap Exec SMB mimikatz.evtx",easy,B,processed,YES,100.0,76.4,YES,"4624, 4674, 4688","C:\Windows\System32\services.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe","ANONYMOUS LOGON, admmig, FS03VULN$","cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C, powershell.exe  -exec bypass -noni -nop -w 1 -C, \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd""","fs03vuln.offsec.lan, 10.23.123.11","\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\WinSock2\Parameters, \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\PERFLIB",0.0,35.93,4.6,6.0,4.0,4,18.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 4674, 4688
- Processes: C:\Windows\System32\services.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: ANONYMOUS LOGON, admmig, FS03VULN$
- Commands: cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C, powershell.exe  -exec bypass -noni -nop -w 1 -C, \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd""
- Network: fs03vuln.offsec.lan, 10.23.123.11
- Registry: \REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\WinSock2\Parameters, \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\PERFLIB

EXPLANATION:
Multiple LogonType 3 events for admmig from 10.23.123.11 are followed by privileged object access and process creation. The command lines show cmd.exe launching powershell.exe with -exec bypass, -noni, -nop, and hidden window flags, followed later by C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd"", which indicates attack behavior rather than routine activity."
gpt-5.5-2026-04-23,ID1-CrackMapExec payload execution.evtx,easy,B,processed,YES,100.0,75.0,YES,1,"C:\Windows\System32\cmd.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe",OFFSEC\admmig,"cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C, powershell.exe  -exec bypass -noni -nop -w 1 -C, C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",win10-02.offsec.lan,,0.0,42.89,4.5,6.0,4.0,4,18.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: OFFSEC\admmig
- Commands: cmd.exe /Q /c powershell.exe -exec bypass -noni -nop -w 1 -C, powershell.exe  -exec bypass -noni -nop -w 1 -C, C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
- Network: win10-02.offsec.lan
- Registry: None

EXPLANATION:
The events show C:\Windows\System32\wbem\WmiPrvSE.exe spawning C:\Windows\System32\cmd.exe, which then launches C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe as OFFSEC\admmig with suspicious flags including -exec bypass -noni -nop -w 1. The long obfuscated PowerShell command using -JOIN in this WMI-to-cmd-to-PowerShell chain indicates attack behavior rather than routine activity."
gpt-5.5-2026-04-23,ID400-800-CrackMapExec payload execution.evtx,easy,A,processed,YES,100.0,100.0,YES,"600, 400, 800, 403",powershell.exe,OFFSEC\admmig,"powershell.exe -exec bypass -noni -nop -w 1 -C &amp | ( $PshOMe[4]+$PshoME[30]+'X'), if ( &amp | { Set-StrictMode -Version 1 | $_.PSMessageDetails } ) {, &amp | $this.Exception.InnerException.PSMessageDetails }, $errorCategoryMsg = &amp | $_.ErrorCategory_Message }, $originInfo = &amp | $_.OriginInfo }, CommandInvocation(Out-Default): ""Out-Default""",win10-02.offsec.lan,,16.7,21.16,6.0,6.0,3.3,4,19.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 600, 400, 800, 403
- Processes: powershell.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -exec bypass -noni -nop -w 1 -C &amp; ( $PshOMe[4]+$PshoME[30]+'X'), if ( &amp; { Set-StrictMode -Version 1; $_.PSMessageDetails } ) {, &amp; { Set-StrictMode -Version 1; $this.Exception.InnerException.PSMessageDetails }, $errorCategoryMsg = &amp; { Set-StrictMode -Version 1; $_.ErrorCategory_Message }, $originInfo = &amp; { Set-StrictMode -Version 1; $_.OriginInfo }, CommandInvocation(Out-Default): ""Out-Default""
- Network: win10-02.offsec.lan
- Registry: None

EXPLANATION:
The logs show powershell.exe launched with -exec bypass, -noni, -nop, and -w 1 along with an obfuscated command using character conversion and -JoIn. The PowerShell output states, ""This script contains malicious content and has been blocked by your antivirus software,"" indicating the activity was malicious."
gpt-5.5-2026-04-23,ID1-12-13-Wdigest authentication activation.evtx,easy,A,processed,YES,100.0,90.0,YES,"1, 12, 13","C:\Windows\System32\reg.exe, C:\Windows\System32\cmd.exe",OFFSEC\admmig,"reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe""",fs03vuln.offsec.lan,"HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential",0.0,11.78,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 12, 13
- Processes: C:\Windows\System32\reg.exe, C:\Windows\system32\reg.exe, C:\Windows\System32\cmd.exe
- Accounts: OFFSEC\admmig
- Commands: reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe"" 
- Network: fs03vuln.offsec.lan
- Registry: HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential

EXPLANATION:
The events show OFFSEC\admmig running reg.exe from cmd.exe to add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest and set UseLogonCredential to DWORD (0x00000001). The related Sysmon events are tagged as Modify Registry and Credential Dumping, and the create-key followed by set-value pattern on WDigest indicates attack behavior."
gpt-5.5-2026-04-23,ID1-LSASS dump with LSASSY (SYSMON).evtx,easy,B,processed,YES,100.0,95.8,YES,"18, 1, 7, 11, 10","C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,"powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full | Wait-Process -Id (Get-Process rundll32).id"", C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding, ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full",FS03.offsec.lan,,0.0,21.86,5.8,5.0,4.0,3,17.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 18, 1, 7, 11, 10
- Processes: C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full;Wait-Process -Id (Get-Process rundll32).id"", C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding, ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The command line shows powershell.exe -NoP launching rundll32.exe with C:\Windows\System32\comsvcs.dll MiniDump targeting (Get-Process lsass).Id and writing \Windows\Temp\76nivOxA.dmp. The related events show C:\Windows\System32\rundll32.exe accessing C:\Windows\system32\lsass.exe with GrantedAccess 0x1FFFFF and creating C:\Windows\Temp\76nivOxA.dmp, which indicates LSASS dumping behavior."
gpt-5.5-2026-04-23,ID10-Mimikatz LSASS process dump.evtx,easy,A,processed,YES,100.0,80.0,YES,"1, 10","C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe","OFFSEC\admmig, NT AUTHORITY\SYSTEM","mimikatz.exe, cmd.exe, ""C:\Windows\system32\cmd.exe""",FS03.offsec.lan,,0.0,12.61,4.8,5.0,4.0,3,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 10
- Processes: C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig, NT AUTHORITY\SYSTEM
- Commands: mimikatz.exe, cmd.exe, ""C:\Windows\system32\cmd.exe"" 
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
C:\TOOLS\Mimikatzx64\mimikatz.exe was executed by OFFSEC\admmig and then accessed C:\Windows\system32\lsass.exe with GrantedAccess 0x1010. The same mimikatz.exe process also spawned C:\Windows\System32\cmd.exe running as NT AUTHORITY\SYSTEM, indicating credential-access and privilege escalation behavior."
gpt-5.5-2026-04-23,ID4688-Audit policy enumerated.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4674","C:\Windows\System32\auditpol.exe, C:\Windows\System32\lsass.exe",admmig,"""C:\Windows\system32\auditpol.exe""  /get /category:*",FS03.offsec.lan,,0.0,8.10,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4674
- Processes: C:\Windows\System32\auditpol.exe, C:\Windows\System32\lsass.exe
- Accounts: admmig
- Commands: ""C:\Windows\system32\auditpol.exe""  /get /category:*
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The Security event log was cleared by admmig, which is a strong indicator of defense evasion. Immediately afterward, the same account executed auditpol.exe to query audit policy and used SeSecurityPrivilege via lsass.exe, forming a suspicious pattern around audit/log manipulation."
gpt-5.5-2026-04-23,ID4688-Firewall configuration enumerated (command).evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688",C:\Windows\System32\netsh.exe,admmig,"netsh  advfirewall show allprofiles, netsh  a show allprofiles",FS03.offsec.lan,,0.0,6.04,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688
- Processes: C:\Windows\System32\netsh.exe
- Accounts: admmig
- Commands: netsh  advfirewall show allprofiles, netsh  a show allprofiles
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The Security event log was cleared by admmig, which is a strong anti-forensics indicator. Immediately afterward, the same account executed netsh.exe commands to inspect firewall profiles, making the sequence suspicious and consistent with attack behavior."
gpt-5.5-2026-04-23,ID4688-Scheduled task configuration enumeration.evtx,easy,A,processed,YES,100.0,90.0,YES,"1102, 4688, 5145",C:\Windows\System32\schtasks.exe,admmig,schtasks  /query /xml,"FS03.offsec.lan, 10.23.23.9",,0.0,11.97,5.4,6.0,4.0,3,18.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 5145
- Processes: C:\Windows\System32\schtasks.exe
- Accounts: admmig
- Commands: schtasks  /query /xml
- Network: FS03.offsec.lan, 10.23.23.9
- Registry: None

EXPLANATION:
The Security log was cleared by admmig, followed immediately by execution of schtasks  /query /xml under the same account. The same account also accessed \\*\C$ from 10.23.23.9, making the sequence suspicious for activity cleanup and discovery over an administrative share."
