# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
gpt-5.5-2026-04-23,ID8-Module Virtualization disabled (Credential Guard).evtx,easy,A,processed,NO,100.0,100.0,YES,"8, 10, 7, 9",,,,"N900B7FFD.kapsch.co.at, N900B7FFD.kbceu.kbcnet.tech",,0.0,7.98,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 8, 10, 7, 9
- Processes: None
- Accounts: None
- Commands: None
- Network: N900B7FFD.kapsch.co.at, N900B7FFD.kbceu.kbcnet.tech
- Registry: None

EXPLANATION:
The events show Microsoft-Windows-Servicing state changes for Windows-Defender-Default-Definitions and Windows optional components such as Microsoft-Windows-Subsystem-Linux, VirtualMachinePlatform, MSRDC-Infrastructure, and HypervisorPlatform. The logs contain no accounts, command lines, executables, registry keys, or network connections indicating attack behavior, and several changes completed with ErrorCode 0x0."
gpt-5.5-2026-04-23,ID800-4103-4104 Defender critical features disabled (PowerShell).evtx,hard,C,processed,YES,100.0,91.7,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"Set-MpPreference -DisableRealtimeMonitoring $true, Set-MpPreference -DisableIOAVProtection $true, Set-MpPreference -DisableBehaviorMonitoring $true, Set-MpPreference -DisableIntrusionPreventionSystem $true, Set-MpPreference -DisableInboundConnectionFiltering $true",win10-02.offsec.lan,,0.0,10.49,5.5,6.0,4.0,4,19.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Set-MpPreference -DisableRealtimeMonitoring $true, Set-MpPreference -DisableIOAVProtection $true, Set-MpPreference -DisableBehaviorMonitoring $true, Set-MpPreference -DisableIntrusionPreventionSystem $true, Set-MpPreference -DisableInboundConnectionFiltering $true
- Network: win10-02.offsec.lan
- Registry: None

EXPLANATION:
The logs show OFFSEC\admmig using C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe to run multiple Set-MpPreference commands that disable Microsoft Defender protections. The repeated disabling of realtime monitoring, IOAV protection, behavior monitoring, intrusion prevention, and inbound connection filtering indicates malicious defense evasion behavior."
gpt-5.5-2026-04-23,ID800-4103-4104 Defender default action allow any (PowerShell).evtx,easy,A,processed,YES,100.0,100.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"Set-MpPreference -HighThreatDefaultAction 6 -Force, Microsoft.PowerShell.Core\Set-StrictMode -Off, prompt",win10-02.offsec.lan,,0.0,20.51,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Set-MpPreference -HighThreatDefaultAction 6 -Force, Microsoft.PowerShell.Core\Set-StrictMode -Off, prompt
- Network: win10-02.offsec.lan
- Registry: None

EXPLANATION:
The logs show OFFSEC\admmig executing Set-MpPreference -HighThreatDefaultAction 6 -Force in PowerShell, with parameter binding showing HighThreatDefaultAction set to Allow and Force set to True. Changing high threat handling to Allow weakens protection behavior and is consistent with malicious defense evasion rather than routine PowerShell prompt activity."
gpt-5.5-2026-04-23,ID800-4103-4104 Defender exclusion added (PowerShell).evtx,medium,C,processed,YES,100.0,100.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"Set-MpPreference -ExclusionPath c:\document\virus\, Set-MpPreference -ExclusionExtension '.exe', Microsoft.PowerShell.Core\Set-StrictMode -Off, PSConsoleHostReadLine, Out-Default, prompt",,,0.0,12.94,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Set-MpPreference -ExclusionPath c:\document\virus\, Set-MpPreference -ExclusionExtension '.exe', Microsoft.PowerShell.Core\Set-StrictMode -Off, PSConsoleHostReadLine, Out-Default, prompt
- Network: None
- Registry: None

EXPLANATION:
The logs show OFFSEC\admmig using C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe to run Set-MpPreference -ExclusionPath c:\document\virus\ and Set-MpPreference -ExclusionExtension '.exe'. Adding a Defender exclusion for a path named c:\document\virus\ and excluding .exe files is attack-like defense evasion behavior."
gpt-5.5-2026-04-23,ID33205-SQL Server  audit object disabled.evtx,easy,A,processed,YES,100.0,100.0,YES,33205,,"OFFSEC\admin-hacker, dbo","-- network protocol: TCP/IP
set quoted_identifier on
set arithabort off
set numeric_roundabort off
set ansi_warnings on
set ansi_padding on
set ansi_nulls on
set concat_null_yields_null on
set cursor_close_on_commit off
set implicit_transactions off
set language us_english
set dateformat mdy
set datefirst 7
set transaction isolation level read committed, ALTER SERVER AUDIT [Test-audit-srv-object]
WITH (STATE = OFF)","mssql01.offsec.lan, 10.23.23.9",,0.0,11.99,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admin-hacker, dbo
- Commands: -- network protocol: TCP/IP
set quoted_identifier on
set arithabort off
set numeric_roundabort off
set ansi_warnings on
set ansi_padding on
set ansi_nulls on
set concat_null_yields_null on
set cursor_close_on_commit off
set implicit_transactions off
set language us_english
set dateformat mdy
set datefirst 7
set transaction isolation level read committed, ALTER SERVER AUDIT [Test-audit-srv-object]
WITH (STATE = OFF)
- Network: mssql01.offsec.lan, 10.23.23.9
- Registry: None

EXPLANATION:
OFFSEC\admin-hacker connected to MSSQL01\RADAR from 10.23.23.9 and executed ALTER SERVER AUDIT [Test-audit-srv-object] WITH (STATE = OFF). The related audit records show the same audit object was disabled and destroyed, indicating tampering with SQL Server auditing rather than routine activity."
gpt-5.5-2026-04-23,ID33205-SQL Server audit object deleted.evtx,easy,A,processed,YES,100.0,83.3,YES,33205,,"OFFSEC\admin-hacker, dbo","ALTER SERVER AUDIT [Test-audit-srv-object]
WITH (STATE = OFF), DROP SERVER AUDIT [Test-audit-srv-object",mssql01.offsec.lan,,0.0,15.69,5.0,5.0,4.0,2,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admin-hacker, dbo
- Commands: ALTER SERVER AUDIT [Test-audit-srv-object]
WITH (STATE = OFF), DROP SERVER AUDIT [Test-audit-srv-object]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The logs show OFFSEC\admin-hacker successfully altered the SQL Server audit Test-audit-srv-object to STATE = OFF and then dropped it. This paired disabling and destruction of audit capability indicates audit tampering behavior rather than routine activity."
gpt-5.5-2026-04-23,ID33205-SQL Server audit specification deleted.evtx,easy,A,processed,YES,100.0,83.3,YES,33205,,"OFFSEC\admin-hacker, dbo","ALTER SERVER AUDIT SPECIFICATION [test-server-audit-spec], WITH (STATE = OFF), DROP SERVER AUDIT SPECIFICATION [test-server-audit-spec",mssql01.offsec.lan,,0.0,13.28,5.0,6.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admin-hacker, dbo
- Commands: ALTER SERVER AUDIT SPECIFICATION [test-server-audit-spec], WITH (STATE = OFF), DROP SERVER AUDIT SPECIFICATION [test-server-audit-spec]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The events show OFFSEC\admin-hacker successfully altered the SQL Server audit specification test-server-audit-spec to set STATE = OFF, then dropped the same audit specification. Disabling and removing auditing on the same identifier is a suspicious pattern consistent with attempts to impair logging or evade detection."
gpt-5.5-2026-04-23,ID33205-SQL Server audit specification disabled.evtx,easy,A,processed,YES,100.0,87.5,YES,33205,,"OFFSEC\admin-hacker, dbo","ALTER SERVER AUDIT SPECIFICATION [test-server-audit-spec], WITH (STATE = OFF)","mssql01.offsec.lan, 10.23.23.9",,0.0,10.66,5.2,6.0,4.0,3,18.2,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admin-hacker, dbo
- Commands: ALTER SERVER AUDIT SPECIFICATION [test-server-audit-spec], WITH (STATE = OFF)
- Network: mssql01.offsec.lan, 10.23.23.9
- Registry: None

EXPLANATION:
OFFSEC\admin-hacker successfully connected to MSSQL01\RADAR from 10.23.23.9 and then executed an ALTER SERVER AUDIT SPECIFICATION command. The command set test-server-audit-spec to STATE = OFF, indicating audit logging was disabled, which is malicious behavior."
gpt-5.5-2026-04-23,ID33205-SQL Server Database audit specification deleted.evtx,easy,A,processed,YES,100.0,83.3,YES,33205,,"OFFSEC\admin-hacker, dbo","ALTER DATABASE AUDIT SPECIFICATION [db-audit-spec], WITH (STATE = OFF), DROP DATABASE AUDIT SPECIFICATION [db-audit-spec",10.23.23.9,,0.0,12.23,5.0,5.0,4.0,2,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admin-hacker, dbo
- Commands: ALTER DATABASE AUDIT SPECIFICATION [db-audit-spec], WITH (STATE = OFF), DROP DATABASE AUDIT SPECIFICATION [db-audit-spec]
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
OFFSEC\admin-hacker connected to MSSQL01\RADAR from 10.23.23.9 and then disabled the database audit specification with WITH (STATE = OFF). The same account immediately dropped the database audit specification [db-audit-spec], which is a pattern consistent with tampering with audit controls."
gpt-5.5-2026-04-23,ID33205-SQL Server Database audit specification disabled.evtx,easy,A,processed,YES,100.0,87.5,YES,33205,,"OFFSEC\admin-hacker, dbo","ALTER DATABASE AUDIT SPECIFICATION [db-audit-spec]
WITH (STATE = OFF)","10.23.23.9, mssql01.offsec.lan",,0.0,11.78,5.2,6.0,4.0,4,19.2,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admin-hacker, dbo
- Commands: ALTER DATABASE AUDIT SPECIFICATION [db-audit-spec]
WITH (STATE = OFF)
- Network: 10.23.23.9, mssql01.offsec.lan
- Registry: None

EXPLANATION:
OFFSEC\admin-hacker connected to MSSQL01\RADAR from 10.23.23.9 and then successfully ran ALTER DATABASE AUDIT SPECIFICATION [db-audit-spec] WITH (STATE = OFF). Disabling a database audit specification is suspicious because it can reduce logging visibility and indicates potential defense evasion."
gpt-5.5-2026-04-23,ID4688-Audit policy clear attempt.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\auditpol.exe, C:\Windows\System32\conhost.exe",lambda-user,"""C:\Windows\system32\auditpol.exe""  /clear /y, \??\C:\Windows\system32\conhost.exe 0xffffffff",fs02.offsec.lan,,0.0,6.32,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\auditpol.exe, C:\Windows\System32\conhost.exe
- Accounts: lambda-user
- Commands: ""C:\Windows\system32\auditpol.exe""  /clear /y, \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: fs02.offsec.lan
- Registry: None

EXPLANATION:
The logs show lambda-user executing ""C:\Windows\system32\auditpol.exe""  /clear /y on fs02.offsec.lan, which clears audit policy settings. This behavior is suspicious because clearing audit policy can reduce logging visibility and is commonly associated with defense evasion."
gpt-5.5-2026-04-23,ID4688-Audit policy deactivation attempt.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\taskhostex.exe, C:\Windows\System32\auditpol.exe, C:\Windows\System32\conhost.exe","FS02$, lambda-user","taskhostex.exe , ""C:\Windows\system32\auditpol.exe""  /set /category:* /success:disable /failure:disable, \??\C:\Windows\system32\conhost.exe 0xffffffff",fs02.offsec.lan,,0.0,10.32,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\taskhostex.exe, C:\Windows\System32\auditpol.exe, C:\Windows\System32\conhost.exe
- Accounts: FS02$, lambda-user
- Commands: taskhostex.exe , ""C:\Windows\system32\auditpol.exe""  /set /category:* /success:disable /failure:disable, \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: fs02.offsec.lan
- Registry: None

EXPLANATION:
The account lambda-user executed auditpol.exe with /set /category:* /success:disable /failure:disable, which disables success and failure auditing across all categories. This is malicious defense-evasion behavior, and the immediate conhost.exe process creation is part of the same execution chain."
gpt-5.5-2026-04-23,ID4719-Audit policy deactivation.evtx,easy,A,processed,YES,100.0,100.0,YES,4719,,admmig,,FS03.offsec.lan,,0.0,11.41,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4719
- Processes: None
- Accounts: admmig
- Commands: None
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
Multiple Event ID 4719 audit policy changes occurred at the same timestamp on FS03.offsec.lan under the same account, admmig, and same SubjectLogonId. The repeated changes across many audit subcategories indicate systematic audit policy modification, which is consistent with defense evasion rather than a single routine event."
gpt-5.5-2026-04-23,ID4739-Domain policy changed by non system account.evtx,easy,A,processed,NO,100.0,100.0,YES,4739,,admmig,,rootdc1.offsec.lan,,0.0,7.45,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4739
- Processes: None
- Accounts: admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Event 4739 indicates a domain policy change by admmig, but the policy fields shown contain no specific changed values beyond ""-"". With only this single event and no related suspicious commands, processes, registry activity, or network indicators, the data is insufficient to identify attack behavior."
gpt-5.5-2026-04-23,"ID4885,4876,4877,5123,5124-ADCS PKI OCSP.evtx",easy,A,processed,YES,100.0,100.0,YES,"5124, 5123, 4876, 4877, 4885",,"BUILTIN\Administrators, ROOTBLUE\Cloneable Domain Controllers, IIS APPPOOL\OCSPISAPIAppPool, domadm, ROOTBLUE\Hacker_Group",,CDCWPKI01.rootblue.lan,,0.0,11.16,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5124, 5123, 4876, 4877, 4885
- Processes: None
- Accounts: BUILTIN\Administrators, ROOTBLUE\Cloneable Domain Controllers, IIS APPPOOL\OCSPISAPIAppPool, domadm, ROOTBLUE\Hacker_Group
- Commands: None
- Network: CDCWPKI01.rootblue.lan
- Registry: None

EXPLANATION:
Multiple CA/OCSP-related settings were changed by domadm, including AuditFilter changes from 7 to 0 and later 111. ROOTBLUE\Hacker_Group was repeatedly added to NewSecuritySettings and then granted OCSP Administrator, Read, OCSP Requestor permissions, followed by certificate services backup events 4876 and 4877, indicating a suspicious privilege and configuration change pattern."
gpt-5.5-2026-04-23,ID4908-Special group table changed.evtx,easy,A,processed,NO,100.0,100.0,YES,4908,,,,rootdc1.offsec.lan,,0.0,12.25,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4908
- Processes: None
- Accounts: None
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The events show repeated Event ID 4908 entries where the SidList changes, including additions of SIDs. However, the logs contain no usernames, processes, commands, registry paths, or other execution details indicating attack behavior, so this is not sufficient to identify malicious activity based only on the provided data."
gpt-5.5-2026-04-23,ID541-DNS server auditing changed.evtx,easy,A,processed,YES,100.0,100.0,YES,541,,,,CDCWRDC01.rootblue.lan,,0.0,49.24,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 541
- Processes: None
- Accounts: None
- Commands: None
- Network: CDCWRDC01.rootblue.lan
- Registry: None

EXPLANATION:
Multiple Microsoft-Windows-DNSServer audit events show rapid configuration changes on CDCWRDC01.rootblue.lan, including EnableDnsSec set to 0 and EventLogLevel repeatedly changed from 7 to 2, 1, 0, and back to 7. This pattern indicates suspicious DNS server security and logging configuration tampering rather than routine activity."
gpt-5.5-2026-04-23,ID2004-Any any firewall rule created.evtx,easy,A,processed,YES,100.0,100.0,YES,2004,C:\Windows\System32\mmc.exe,,,jump01.offsec.lan,,0.0,14.61,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 2004
- Processes: C:\Windows\System32\mmc.exe
- Accounts: None
- Commands: None
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
A Windows Firewall rule named ""any crazy rule"" was created or modified using C:\Windows\System32\mmc.exe and applies broadly to all profiles with LocalAddresses and RemoteAddresses set to ""*"". This kind of broad firewall modification is suspicious and may indicate an attempt to alter host network protections."
gpt-5.5-2026-04-23,ID2004-New firewall rule created by PowerShell.evtx,easy,A,processed,YES,100.0,100.0,YES,2004,"C:\Program Files\IDM\idm.exe, C:\Windows\System32\wbem\WmiPrvSE.exe",S-1-5-21-4230534742-2542757381-3142984815-1111,,jump01.offsec.lan,,0.0,14.15,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 2004
- Processes: C:\Program Files\IDM\idm.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: S-1-5-21-4230534742-2542757381-3142984815-1111
- Commands: None
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
A Windows Firewall rule named Gentil-rule was created for C:\Program Files\IDM\idm.exe and modified via C:\Windows\System32\wbem\WmiPrvSE.exe. The rule is active and applies broadly with LocalAddresses * and RemoteAddresses *, which is suspicious firewall modification behavior."
gpt-5.5-2026-04-23,ID4688-5447-4950-Firewall disabled (command).evtx,hard,C,context_exceeded,NO,0.0,0.0,NO,,,,,,,,1.24,,,,,,,"Error: OpenAI rejected the request - Error code: 400 - {'error': {'message': 'Input tokens exceed the configured limit of 922000 tokens. Your messages resulted in 925723 tokens. Please reduce the length of the messages.', 'type': 'invalid_request_error', 'param': 'messages', 'code': 'context_length_exceeded'}}"
gpt-5.5-2026-04-23,ID4688-Linux Subsystem installation (WSL).evtx,easy,A,processed,NO,100.0,100.0,YES,4688,"C:\Windows\System32\Dism.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\DismHost.exe, C:\Windows\servicing\TrustedInstaller.exe, C:\Windows\System32\services.exe, C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\taskhostw.exe, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\DismHost.exe, C:\Windows\System32\wsl.exe, C:\Windows\System32\dllhost.exe","admmig, WIN10-CLIENT01$","""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:Microsoft-Windows-Subsystem-Linux /all /norestart, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\dismhost.exe {F4C84A6D-0631-443F-B849-03CA53B4AE35}, C:\WINDOWS\servicing\TrustedInstaller.exe, C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe -Embedding, taskhostw.exe, ""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:VirtualMachinePlatform /all /norestart, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\dismhost.exe {2FF3BABF-D4B4-410C-B05A-9786E419DF67}, ""C:\WINDOWS\system32\wsl.exe"" --set-default-version 2, C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}",WIN10-client01.offsec.lan,,0.0,20.66,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\Dism.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\DismHost.exe, C:\Windows\servicing\TrustedInstaller.exe, C:\Windows\System32\services.exe, C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\taskhostw.exe, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\DismHost.exe, C:\Windows\System32\wsl.exe, C:\Windows\System32\dllhost.exe
- Accounts: admmig, WIN10-CLIENT01$
- Commands: ""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:Microsoft-Windows-Subsystem-Linux /all /norestart, C:\Users\admmig\AppData\Local\Temp\EF2EDF0A-3F72-4E1D-A537-087B0AA53178\dismhost.exe {F4C84A6D-0631-443F-B849-03CA53B4AE35}, C:\WINDOWS\servicing\TrustedInstaller.exe, C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.740_none_e752aa59261f271f\TiWorker.exe -Embedding, taskhostw.exe, ""C:\WINDOWS\system32\Dism.exe"" /online /enable-feature /featurename:VirtualMachinePlatform /all /norestart, C:\Users\admmig\AppData\Local\Temp\2FAAA3DB-0463-415C-A03A-35CDC98DA25F\dismhost.exe {2FF3BABF-D4B4-410C-B05A-9786E419DF67}, ""C:\WINDOWS\system32\wsl.exe"" --set-default-version 2, C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
- Network: WIN10-client01.offsec.lan
- Registry: None

EXPLANATION:
The events show admmig using powershell.exe to run Dism.exe commands enabling Microsoft-Windows-Subsystem-Linux and VirtualMachinePlatform, followed by wsl.exe setting the default version to 2. The related DismHost.exe, TrustedInstaller.exe, TiWorker.exe, taskhostw.exe, and dllhost.exe activity is consistent with Windows feature installation servicing behavior shown in the logs, with no network connection or registry evidence indicating attack behavior."
gpt-5.5-2026-04-23,ID1-12-13-Wdigest authentication activation.evtx,easy,A,processed,YES,100.0,90.0,YES,"1, 12, 13","C:\Windows\System32\reg.exe, C:\Windows\System32\cmd.exe",OFFSEC\admmig,"reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe""",fs03vuln.offsec.lan,"HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential",0.0,13.77,5.4,5.0,4.0,3,17.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 12, 13
- Processes: C:\Windows\System32\reg.exe, C:\Windows\system32\reg.exe, C:\Windows\System32\cmd.exe
- Accounts: OFFSEC\admmig
- Commands: reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe"" 
- Network: fs03vuln.offsec.lan
- Registry: HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential

EXPLANATION:
The events show reg.exe being launched by cmd.exe under OFFSEC\admmig to add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1. The same process then creates the WDigest key and sets UseLogonCredential to DWORD (0x00000001), matching the logged Credential Dumping technique."
gpt-5.5-2026-04-23,ID1-LSASS dump with LSASSY (SYSMON).evtx,easy,B,processed,YES,100.0,95.8,YES,"18, 1, 7, 11, 10","C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,"powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full | Wait-Process -Id (Get-Process rundll32).id"", ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full, C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",FS03.offsec.lan,,0.0,12.97,5.8,5.0,4.0,2,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 18, 1, 7, 11, 10
- Processes: C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\wbem\WmiPrvSE.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full;Wait-Process -Id (Get-Process rundll32).id"", ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full, C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
PowerShell was launched from WmiPrvSE.exe and executed rundll32.exe with comsvcs.dll MiniDump targeting lsass via Get-Process lsass. The sequence includes rundll32.exe accessing C:\Windows\system32\lsass.exe with GrantedAccess 0x1FFFFF and creating C:\Windows\Temp\76nivOxA.dmp, which is consistent with credential dumping behavior."
