# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
gpt-5.5-2026-04-23,ID1-12-13-Wdigest authentication activation.evtx,easy,A,processed,YES,100.0,90.0,YES,"1, 12, 13","C:\Windows\System32\reg.exe, reg.exe, C:\Windows\System32\cmd.exe",OFFSEC\admmig,"reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe""",fs03vuln.offsec.lan,"HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential",0.0,11.97,5.4,5.0,4.0,3,17.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 12, 13
- Processes: C:\Windows\System32\reg.exe, reg.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\reg.exe
- Accounts: OFFSEC\admmig
- Commands: reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe"" 
- Network: fs03vuln.offsec.lan
- Registry: HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential

EXPLANATION:
The events show OFFSEC\admmig running reg.exe from cmd.exe to add WDigest UseLogonCredential with data set to 1. The paired registry key creation and value set events are tagged as Credential Dumping and show modification of HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential to DWORD (0x00000001)."
gpt-5.5-2026-04-23,ID1-LSASS dump with LSASSY (SYSMON).evtx,easy,B,processed,YES,100.0,95.8,YES,"18, 1, 7, 11, 10","C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,"powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full | Wait-Process -Id (Get-Process rundll32).id"", C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding, ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full",FS03.offsec.lan,,0.0,11.75,5.8,5.0,4.0,2,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 18, 1, 7, 11, 10
- Processes: C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full;Wait-Process -Id (Get-Process rundll32).id"", C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding, ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
PowerShell launched from WmiPrvSE.exe executed rundll32.exe with comsvcs.dll MiniDump targeting lsass and writing C:\Windows\Temp\76nivOxA.dmp. The subsequent events show rundll32.exe creating the dump file and accessing C:\Windows\system32\lsass.exe with GrantedAccess 0x1FFFFF, which is consistent with credential dumping behavior."
gpt-5.5-2026-04-23,ID10-Mimikatz LSASS process dump.evtx,easy,A,processed,YES,100.0,80.0,YES,"1, 10","C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe","OFFSEC\admmig, NT AUTHORITY\SYSTEM","mimikatz.exe, cmd.exe, ""C:\Windows\system32\cmd.exe""",FS03.offsec.lan,,0.0,11.02,4.8,5.0,4.0,3,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 10
- Processes: C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig, NT AUTHORITY\SYSTEM
- Commands: mimikatz.exe, cmd.exe, ""C:\Windows\system32\cmd.exe""
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The logs show C:\TOOLS\Mimikatzx64\mimikatz.exe executed by OFFSEC\admmig, then spawning C:\Windows\System32\cmd.exe as NT AUTHORITY\SYSTEM. The same Mimikatz process accessed C:\Windows\system32\lsass.exe with GrantedAccess 0x1010, which is consistent with credential access behavior."
gpt-5.5-2026-04-23,ID11-LSASS credentials dump via Task Manager.evtx,easy,A,processed,YES,100.0,100.0,YES,11,C:\Windows\System32\Taskmgr.exe,admmig,,fs03vuln.offsec.lan,,0.0,4.86,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 11
- Processes: C:\Windows\System32\Taskmgr.exe
- Accounts: admmig
- Commands: None
- Network: fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
Taskmgr.exe created a dump file named C:\Users\admmig\AppData\Local\Temp\lsass (4).DMP. Dumping LSASS is commonly associated with credential theft activity, making this event malicious."
gpt-5.5-2026-04-23,ID11-Mimikatz LSA SSP clear text password exfiltration.evtx,easy,A,processed,YES,100.0,100.0,YES,11,C:\Windows\system32\lsass.exe,,,FS03.offsec.lan,,0.0,5.27,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 11
- Processes: C:\Windows\system32\lsass.exe
- Accounts: None
- Commands: None
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The event shows C:\Windows\system32\lsass.exe creating C:\Windows\System32\mimilsa.log with RuleName T1003. This is suspicious because T1003 is associated with credential dumping activity, and the filename mimilsa.log indicates LSASS-related credential dumping behavior."
gpt-5.5-2026-04-23,ID325-327-IFM created - ESENT.evtx,easy,A,processed,YES,100.0,100.0,YES,"216, 325, 327",lsass,,,rootdc1.offsec.lan,,0.0,8.86,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 216, 325, 327
- Processes: lsass
- Accounts: None
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The events show access to C:\Windows\NTDS\ntds.dit via \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy5\Windows\NTDS\ntds.dit and later activity involving c:\hacker\Active Directory\ntds.dit. This pattern indicates NTDS.dit extraction from a shadow copy into a suspicious directory, which is consistent with credential database theft."
gpt-5.5-2026-04-23,"ID4656, 5145, 4674-Impacket secret dump via SMB.evtx",easy,A,processed,YES,100.0,68.0,YES,"1102, 4964, 4672, 4624, 5140, 5145, 4674, 4656, 4658","C:\Windows\System32\services.exe, C:\Windows\System32\lsass.exe","LOCAL SERVICE, admmig, FS03VULN$",,"fs03vuln.offsec.lan, 10.23.23.9, 10.23.123.11",,0.0,12.64,4.1,5.0,4.0,3,16.1,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4964, 4672, 4624, 5140, 5145, 4674, 4656, 4658
- Processes: C:\Windows\System32\services.exe, C:\Windows\System32\lsass.exe
- Accounts: LOCAL SERVICE, admmig, FS03VULN$
- Commands: None
- Network: fs03vuln.offsec.lan, 10.23.23.9, 10.23.123.11
- Registry: None

EXPLANATION:
The logs show the Security event log was cleared with Event ID 1102, followed by repeated privileged network logons by admmig and access to \\*\IPC$, \\*\ADMIN$, and \\*\C$ from 10.23.123.11 and 10.23.23.9. The same account accessed svcctl, winreg, SAM, C:\Windows\System32\lsass.exe, and files named SYSTEM32\BTeHLZkJ.tmp, SYSTEM32\NMdzZfem.tmp, and Users\admmig\Desktop\Impacket secret dump.evtx, which indicates credential dumping and remote administrative activity rather than routine use."
gpt-5.5-2026-04-23,ID4656-4663-4658 Mimikatz sekurlsa password dump.evtx,easy,A,processed,YES,100.0,80.0,YES,"1102, 4690, 4658, 4656, 4663, 4673, 4688","C:\TOOLS\Security_tool\Mimikatz-fev-2020\mimikatz.exe, \Device\HarddiskVolume4\Windows\System32\lsass.exe, C:\Windows\System32\mmc.exe, C:\Windows\System32\wbem\WMIADAP.exe, C:\Windows\System32\svchost.exe","admmig, JUMP01$",wmiadap.exe /F /T,jump01.offsec.lan,,0.0,9.35,4.8,5.0,4.0,3,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4690, 4658, 4656, 4663, 4673, 4688
- Processes: C:\TOOLS\Security_tool\Mimikatz-fev-2020\mimikatz.exe, \Device\HarddiskVolume4\Windows\System32\lsass.exe, C:\Windows\System32\mmc.exe, C:\Windows\System32\wbem\WMIADAP.exe, C:\Windows\System32\svchost.exe
- Accounts: admmig, JUMP01$
- Commands: wmiadap.exe /F /T
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
The logs show Event ID 1102 indicating the Security log was cleared, followed by C:\TOOLS\Security_tool\Mimikatz-fev-2020\mimikatz.exe accessing \Device\HarddiskVolume4\Windows\System32\lsass.exe with process access events. This pattern involving Mimikatz and LSASS access under admmig is consistent with credential dumping activity rather than routine administration."
gpt-5.5-2026-04-23,ID4661-4658 Mimikatz sekurlsa password dump SAM.evtx,easy,A,processed,YES,100.0,75.0,YES,"4661, 4658","C:\Windows\System32\lsass.exe, C:\Windows\System32\wbem\WmiPrvSE.exe","admmig, ROOTDC1$",,rootdc1.offsec.lan,,0.0,15.95,4.5,5.0,4.0,2,15.5,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4661, 4658
- Processes: C:\Windows\System32\lsass.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: admmig, ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs show repeated 4661 access events by admmig through C:\Windows\System32\lsass.exe against Security Account Manager objects including SAM_SERVER, SAM_DOMAIN, and many SAM_USER ObjectName values in rapid succession. This pattern indicates broad SAM account enumeration rather than a single isolated benign handle operation, while the later ROOTDC1$ WmiPrvSE.exe 4658 events are only handle closures."
gpt-5.5-2026-04-23,ID4661-Suspicious SAM access to password attributes by LSASS (Dcshadow).evtx,easy,A,processed,NO,100.0,75.0,YES,4661,C:\Windows\System32\lsass.exe,ROOTDC1$,,rootdc1.offsec.lan,,0.0,11.30,4.5,1.0,4.0,2,11.5,C,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4661
- Processes: C:\Windows\System32\lsass.exe
- Accounts: ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The events show repeated 4661 access to Security Account Manager objects by ROOTDC1$ using C:\Windows\System32\lsass.exe. There are no command lines, registry keys, or remote network indicators in the logs, and the activity is limited to the system account and LSASS process on rootdc1.offsec.lan."
gpt-5.5-2026-04-23,ID4662-DCsync attack using Mimikatz.evtx,easy,A,processed,YES,100.0,75.0,YES,"4624, 4662",,"admmig, ROOTDC1$, FS02$, ROOTDC2$",,"rootdc1.offsec.lan, 10.23.23.9, ::1, fe80::1cae:5aa4:9d8d:106a, 10.23.42.18",,0.0,12.39,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 4662
- Processes: None
- Accounts: admmig, ROOTDC1$, FS02$, ROOTDC2$
- Commands: None
- Network: rootdc1.offsec.lan, 10.23.23.9, ::1, fe80::1cae:5aa4:9d8d:106a, 10.23.42.18
- Registry: None

EXPLANATION:
The account admmig performed multiple Kerberos LogonType 3 logons from 10.23.23.9 followed by 4662 Directory Service object access on the same logon session. The 4662 events include replication-related properties {1131f6aa-9c07-11d1-f79f-00c04fc2dcd2} and {1131f6ad-9c07-11d1-f79f-00c04fc2dcd2}, which is suspicious when performed by admmig rather than a domain controller account."
gpt-5.5-2026-04-23,ID4663-Task Manager used to dump LSASS process.evtx,easy,A,processed,NO,100.0,75.0,YES,4663,"\Device\HarddiskVolume4\Windows\System32\lsass.exe, C:\Windows\System32\Taskmgr.exe",Administrator,,AD01.kdmo.lan,,0.0,10.30,4.5,1.0,4.0,2,11.5,C,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4663
- Processes: \Device\HarddiskVolume4\Windows\System32\lsass.exe, C:\Windows\System32\Taskmgr.exe
- Accounts: Administrator
- Commands: None
- Network: AD01.kdmo.lan
- Registry: None

EXPLANATION:
The events show C:\Windows\System32\Taskmgr.exe accessing the process object \Device\HarddiskVolume4\Windows\System32\lsass.exe under the Administrator account. There are no command lines, registry changes, network connections, or additional correlated activity in the provided logs to establish malicious behavior."
gpt-5.5-2026-04-23,ID4688-4663-4656-LSASS dump with LSASSY (process).evtx,easy,B,processed,YES,100.0,77.8,YES,"4672, 4624, 4688, 5145, 4656, 4663","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\rundll32.exe, \Device\HarddiskVolume2\Windows\System32\lsass.exe","admmig, FS03$","powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\2V7Be7Gq.dmp full | Wait-Process -Id (Get-Process rundll32).id"" | \??\C:\Windows\system32\conhost.exe 0xffffffff | ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\2V7Be7Gq.dmp full","FS03.offsec.lan, 10.23.123.11, 10.23.23.9",,0.0,25.73,4.7,5.0,4.0,3,16.7,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4672, 4624, 4688, 5145, 4656, 4663
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\rundll32.exe, \Device\HarddiskVolume2\Windows\System32\lsass.exe
- Accounts: admmig, FS03$
- Commands: powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\2V7Be7Gq.dmp full;Wait-Process -Id (Get-Process rundll32).id""; \??\C:\Windows\system32\conhost.exe 0xffffffff; ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\2V7Be7Gq.dmp full
- Network: FS03.offsec.lan, 10.23.123.11, 10.23.23.9
- Registry: None

EXPLANATION:
The events show repeated privileged NTLM LogonType 3 activity for admmig followed by powershell.exe launching rundll32.exe with comsvcs.dll MiniDump targeting lsass and writing \Windows\Temp\2V7Be7Gq.dmp. Subsequent 4656 and 4663 events show C:\Windows\System32\rundll32.exe accessing \Device\HarddiskVolume2\Windows\System32\lsass.exe, and 5145 events show access to Windows\Temp\2V7Be7Gq.dmp over \\*\C$, which is consistent with credential dumping activity."
gpt-5.5-2026-04-23,ID4688-Diskshadow abuse.evtx,easy,A,processed,YES,100.0,93.8,YES,4688,"C:\Windows\System32\diskshadow.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\VSSVC.exe, C:\Windows\System32\services.exe, C:\Windows\System32\SearchProtocolHost.exe, C:\Windows\System32\SearchIndexer.exe, C:\Windows\System32\SearchFilterHost.exe","admmig, ROOTDC1$","diskshadow.exe  /s shadow.txt, C:\Windows\system32\vssvc.exe, ""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe63_ Global\UsGthrCtrlFltPipeMssGthrPipe63 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible | MSIE 6.0 | Windows NT | MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" , ""C:\Windows\system32\SearchFilterHost.exe"" 0 648 652 660 8192 656",rootdc1.offsec.lan,Software\Microsoft\Windows Search,16.7,13.07,5.6,5.0,3.3,2,15.9,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\diskshadow.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\VSSVC.exe, C:\Windows\System32\services.exe, C:\Windows\System32\SearchProtocolHost.exe, C:\Windows\System32\SearchIndexer.exe, C:\Windows\System32\SearchFilterHost.exe
- Accounts: admmig, ROOTDC1$
- Commands: diskshadow.exe  /s shadow.txt, C:\Windows\system32\vssvc.exe, ""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe63_ Global\UsGthrCtrlFltPipeMssGthrPipe63 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" , ""C:\Windows\system32\SearchFilterHost.exe"" 0 648 652 660 8192 656 
- Network: rootdc1.offsec.lan
- Registry: Software\Microsoft\Windows Search

EXPLANATION:
The account admmig executed diskshadow.exe with the scripted command line diskshadow.exe  /s shadow.txt, followed immediately by VSSVC.exe starting under ROOTDC1$. This pattern indicates scripted Volume Shadow Copy activity on rootdc1.offsec.lan rather than routine interactive administration, while the SearchProtocolHost.exe and SearchFilterHost.exe events appear related to Windows Search activity."
gpt-5.5-2026-04-23,ID4688-IFM created.evtx,easy,A,processed,YES,100.0,95.0,YES,4688,"C:\Windows\System32\ntdsutil.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\taskhostw.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\SearchProtocolHost.exe, C:\Windows\System32\SearchIndexer.exe, C:\Windows\System32\SearchFilterHost.exe","admmig, ROOTDC1$","ntdsutil.exe  'ac i ntds' 'ifm' 'create full c:\hacker' q q, taskhostw.exe SYSTEM, ntdsutil  ""activate instance ntds"" ifm ""create full c:\hacker"" quit quit, ""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe57_ Global\UsGthrCtrlFltPipeMssGthrPipe57 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible | MSIE 6.0 | Windows NT | MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" , ""C:\Windows\system32\SearchFilterHost.exe"" 0 648 652 660 8192 656",rootdc1.offsec.lan,Software\Microsoft\Windows Search,16.7,14.16,5.7,5.0,3.3,2,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\ntdsutil.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\taskhostw.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\SearchProtocolHost.exe, C:\Windows\System32\SearchIndexer.exe, C:\Windows\System32\SearchFilterHost.exe
- Accounts: admmig, ROOTDC1$
- Commands: ntdsutil.exe  'ac i ntds' 'ifm' 'create full c:\hacker' q q, taskhostw.exe SYSTEM, ntdsutil  ""activate instance ntds"" ifm ""create full c:\hacker"" quit quit, ""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe57_ Global\UsGthrCtrlFltPipeMssGthrPipe57 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" , ""C:\Windows\system32\SearchFilterHost.exe"" 0 648 652 660 8192 656 
- Network: rootdc1.offsec.lan
- Registry: Software\Microsoft\Windows Search

EXPLANATION:
The account admmig executed C:\Windows\System32\ntdsutil.exe twice with commands to activate the ntds instance and create a full IFM copy in c:\hacker. This pattern indicates collection of Active Directory database material rather than routine activity, while the Search and taskhostw.exe events appear unrelated system activity."
gpt-5.5-2026-04-23,ID4688-Task Manager access indicator for potential LSASS dump.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\Taskmgr.exe, C:\Windows\System32\consent.exe, C:\Windows\System32\LaunchTM.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe","admmig, FS03VULN$","""C:\Windows\system32\taskmgr.exe"" /4, consent.exe 744 308 000000E3A2F6EE10, launchtm.exe /2 , ""C:\Windows\System32\Taskmgr.exe"" /2 , consent.exe 744 310 000000E3A2F6F950, C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd"", \??\C:\Windows\system32\conhost.exe 0xffffffff",fs03vuln.offsec.lan,,0.0,13.60,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\Taskmgr.exe, C:\Windows\System32\consent.exe, C:\Windows\System32\LaunchTM.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe
- Accounts: admmig, FS03VULN$
- Commands: ""C:\Windows\system32\taskmgr.exe"" /4, consent.exe 744 308 000000E3A2F6EE10, launchtm.exe /2 , ""C:\Windows\System32\Taskmgr.exe"" /2 , consent.exe 744 310 000000E3A2F6F950, C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd"", \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The events show repeated Taskmgr.exe and consent.exe activity followed by C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd"" running under FS03VULN$. This pattern indicates an elevated command execution chain rather than routine task manager activity, especially because it launches a shell script from C:\tools\shell.cmd."
gpt-5.5-2026-04-23,ID4756-Exchange critical group change (DCsync).evtx,easy,A,processed,YES,100.0,60.0,YES,4756,,"admin-hacker, admmig",,rootdc1.offsec.lan,,0.0,12.07,3.6,6.0,4.0,3,16.6,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4756
- Processes: None
- Accounts: admin-hacker, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs show admin-hacker being added by admmig to multiple Exchange-related groups in rapid succession: Exchange Servers, Exchange Trusted Subsystem, and Exchange Windows Permissions. This pattern indicates likely privilege escalation or unauthorized access expansion rather than routine isolated administration."
gpt-5.5-2026-04-23,ID4794-4688-DSRM password set with NTDSutil.evtx,easy,A,processed,YES,100.0,100.0,YES,"4688, 4794","C:\Windows\System32\ntdsutil.exe, C:\Windows\System32\cmd.exe",admmig,ntdsutil,"rootdc1.offsec.lan, ROOTDC1",,0.0,9.80,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4794
- Processes: C:\Windows\System32\ntdsutil.exe, C:\Windows\System32\cmd.exe
- Accounts: admmig
- Commands: ntdsutil
- Network: rootdc1.offsec.lan, ROOTDC1
- Registry: None

EXPLANATION:
The logs show admmig launching C:\Windows\System32\ntdsutil.exe from C:\Windows\System32\cmd.exe, followed shortly by Event ID 4794 with Status 0x0. This pattern indicates a successful Directory Services Restore Mode administrator password-related action using ntdsutil on the domain controller, which is suspicious attack behavior."
gpt-5.5-2026-04-23,ID800-4103-4104-LSASS dump with LSASSY (PowerShell).evtx,easy,A,processed,YES,100.0,39.0,YES,"600, 400, 800, 40961, 4104, 40962, 4103","powershell.exe, C:\Windows\System32\rundll32.exe, lsass, rundll32, more.com",OFFSEC\admmig,"powershell.exe -NoP -C C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\vtnr8kff.dmp full | Wait-Process -Id (Get-Process rundll32).id, C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\vtnr8kff.dmp full | Wait-Process -Id (Get-Process rundll32).id, CommandInvocation(Get-Process): ""Get-Process"", ParameterBinding(Get-Process): name=""Name"" | value=""lsass"", ParameterBinding(Get-Process): name=""Name"" | value=""rundll32""","FS03.offsec.lan, go.microsoft.com",,33.3,22.44,2.3,5.0,2.7,3,13.0,C,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 600, 400, 800, 40961, 4104, 40962, 4103
- Processes: powershell.exe, C:\Windows\System32\rundll32.exe, lsass, rundll32, more.com
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -NoP -C C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\vtnr8kff.dmp full;Wait-Process -Id (Get-Process rundll32).id, C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\vtnr8kff.dmp full;Wait-Process -Id (Get-Process rundll32).id, CommandInvocation(Get-Process): ""Get-Process"", ParameterBinding(Get-Process): name=""Name""; value=""lsass"", ParameterBinding(Get-Process): name=""Name""; value=""rundll32""
- Network: FS03.offsec.lan, go.microsoft.com
- Registry: None

EXPLANATION:
The logs show powershell.exe -NoP executing C:\Windows\System32\rundll32.exe with C:\Windows\System32\comsvcs.dll, MiniDump against (Get-Process lsass).Id to write \Windows\Temp\vtnr8kff.dmp. Event 800 and 4103 entries for OFFSEC\admmig confirm Get-Process targeting lsass and rundll32, which is consistent with LSASS credential dumping behavior."
